tweet_id,user_id,topic,text,retweet_count,like_count,reply_count,hashtag_count,mention_count
2673,245,Health,Big news in the Health world today!,3,2,0,0,1
2674,199,Travel,This Travel trend is changing everything.,9,5,0,0,1
2675,342,Sports,This Sports trend is changing everything.,0,14,1,1,0
2676,245,Travel,Excited about the latest developments in Travel.,1,32,13,4,1
2677,127,Finance,New research on Finance just dropped -- fascinating.,0,4,3,1,2
2678,209,AI,Cannot believe what is happening in AI.,4,9,0,0,2
2679,400,Finance,Just published a new post on Finance!,1,4,1,1,2
2680,201,Health,My experience with Health so far this month.,1,8,1,1,1
2681,246,Fashion,This Fashion trend is changing everything.,1,17,0,3,1
2682,124,Fashion,This Fashion trend is changing everything.,0,11,1,2,3
2683,396,Politics,Cannot believe what is happening in Politics.,11,12,2,4,0
2684,214,Politics,This Politics trend is changing everything.,0,14,0,0,1
2685,396,AI,New research on AI just dropped -- fascinating.,9,11,0,2,3
2686,144,Health,New research on Health just dropped -- fascinating.,1,64,0,2,2
2687,471,Music,Sharing my Music predictions for this year.,0,5,0,4,3
2688,198,Fashion,This Fashion trend is changing everything.,9,31,6,5,1
2689,241,Gaming,Excited about the latest developments in Gaming.,24,30,0,5,3
2690,500,Gaming,This Gaming trend is changing everything.,1,13,0,4,0
2691,129,Music,Hot take on Music -- long thread incoming.,8,26,1,2,1
2692,161,Gaming,Big news in the Gaming world today!,1,14,0,4,1
2693,179,Music,Big news in the Music world today!,0,8,1,2,3
2694,143,Music,My experience with Music so far this month.,1,6,3,3,1
2695,394,Fashion,What do you think about Fashion? Let me know.,3,12,0,5,2
2696,98,Gaming,This Gaming trend is changing everything.,7,8,1,4,2
2697,105,Health,My experience with Health so far this month.,11,3,11,4,1
2698,61,Music,Big news in the Music world today!,0,8,1,1,2
2699,94,Health,New research on Health just dropped -- fascinating.,10,27,1,1,3
2700,248,Music,My experience with Music so far this month.,3,7,2,3,2
2701,75,Music,My experience with Music so far this month.,0,18,1,0,2
2702,64,Finance,This Finance trend is changing everything.,11,9,0,3,0
2703,35,Tech,Hot take on Tech -- long thread incoming.,1,9,2,3,3
2704,479,Travel,My experience with Travel so far this month.,16,6,0,2,3
2705,102,Music,Just published a new post on Music!,4,10,0,3,3
2706,305,Politics,Sharing my Politics predictions for this year.,0,2,0,3,3
2707,161,Politics,What do you think about Politics? Let me know.,6,5,0,1,0
2708,186,AI,Just published a new post on AI!,1,12,2,0,2
2709,56,Travel,This Travel trend is changing everything.,13,11,0,2,1
2710,402,Politics,Cannot believe what is happening in Politics.,4,14,3,1,0
2711,457,Fashion,Just published a new post on Fashion!,1,18,3,0,0
2712,173,Fashion,Hot take on Fashion -- long thread incoming.,4,5,1,2,3
2713,124,Tech,Big news in the Tech world today!,13,15,3,4,2
2714,476,Travel,New research on Travel just dropped -- fascinating.,5,34,0,1,1
2715,12,Travel,My experience with Travel so far this month.,3,11,1,2,1
2716,88,Finance,Big news in the Finance world today!,4,45,1,4,0
2717,489,Sports,Excited about the latest developments in Sports.,0,18,4,4,2
2718,415,Health,Excited about the latest developments in Health.,10,1,4,0,1
2719,433,Finance,Big news in the Finance world today!,0,14,4,1,3
2720,313,Sports,What do you think about Sports? Let me know.,3,8,0,1,2
2721,55,AI,Big news in the AI world today!,9,17,4,5,2
2722,223,Fashion,My experience with Fashion so far this month.,0,7,0,3,3
2723,110,Tech,Excited about the latest developments in Tech.,1,19,0,0,3
2724,365,Health,Sharing my Health predictions for this year.,3,8,4,1,3
2725,436,Fashion,Cannot believe what is happening in Fashion.,8,10,3,0,2
2726,106,Health,Cannot believe what is happening in Health.,13,11,0,4,2
2727,165,AI,Sharing my AI predictions for this year.,10,11,2,4,3
2728,430,Health,My experience with Health so far this month.,0,8,1,1,2
2729,74,Politics,My experience with Politics so far this month.,2,30,1,5,3
2730,87,Finance,Big news in the Finance world today!,1,0,2,1,2
2731,181,Finance,Hot take on Finance -- long thread incoming.,0,13,1,1,2
2732,461,Tech,Cannot believe what is happening in Tech.,12,3,1,4,3
2733,492,AI,My experience with AI so far this month.,10,14,3,1,0
2734,232,AI,Cannot believe what is happening in AI.,11,3,3,4,2
2735,185,Finance,Just published a new post on Finance!,4,12,1,3,3
2736,371,Health,Cannot believe what is happening in Health.,2,4,0,0,3
2737,131,Gaming,Big news in the Gaming world today!,4,14,0,2,2
2738,467,Music,Sharing my Music predictions for this year.,1,5,0,1,1
2739,113,Fashion,This Fashion trend is changing everything.,15,4,0,4,1
2740,434,AI,Cannot believe what is happening in AI.,5,15,1,2,0
2741,390,Tech,Excited about the latest developments in Tech.,3,5,2,5,1
2742,48,Fashion,This Fashion trend is changing everything.,1,13,0,0,2
2743,41,Travel,Hot take on Travel -- long thread incoming.,0,0,0,3,1
2744,151,Sports,Cannot believe what is happening in Sports.,3,20,3,2,1
2745,118,Finance,Hot take on Finance -- long thread incoming.,3,12,1,1,0
2746,119,Politics,My experience with Politics so far this month.,0,9,0,0,1
2747,148,Travel,Sharing my Travel predictions for this year.,11,8,0,3,1
2748,121,AI,Big news in the AI world today!,2,6,0,4,0
2749,35,Politics,Hot take on Politics -- long thread incoming.,13,7,1,1,0
2750,399,Health,This Health trend is changing everything.,0,28,2,2,1
2751,79,Travel,What do you think about Travel? Let me know.,6,17,4,1,0
2752,167,Sports,Hot take on Sports -- long thread incoming.,2,10,2,4,0
2753,257,Travel,Just published a new post on Travel!,5,17,2,3,1
2754,86,AI,Sharing my AI predictions for this year.,1,22,1,1,1
2755,124,Fashion,New research on Fashion just dropped -- fascinating.,1,15,1,4,2
2756,237,Tech,Sharing my Tech predictions for this year.,5,2,0,1,0
2757,366,Tech,What do you think about Tech? Let me know.,2,12,0,5,0
2758,35,Finance,What do you think about Finance? Let me know.,2,5,3,0,2
2759,236,Travel,Sharing my Travel predictions for this year.,5,14,2,5,3
2760,282,Travel,Cannot believe what is happening in Travel.,6,21,5,4,3
2761,493,Travel,New research on Travel just dropped -- fascinating.,3,25,2,4,3
2762,385,Music,This Music trend is changing everything.,11,19,5,3,1
2763,258,Health,What do you think about Health? Let me know.,4,8,7,0,1
2764,38,Fashion,New research on Fashion just dropped -- fascinating.,6,26,0,2,0
2765,310,Finance,Cannot believe what is happening in Finance.,2,18,0,3,2
2766,192,AI,New research on AI just dropped -- fascinating.,1,23,0,3,1
2767,385,AI,Big news in the AI world today!,3,8,0,3,1
2768,231,Fashion,What do you think about Fashion? Let me know.,0,14,0,5,2
2769,203,Tech,What do you think about Tech? Let me know.,3,9,0,0,1
2770,463,Health,Hot take on Health -- long thread incoming.,1,1,4,3,3
2771,239,Health,New research on Health just dropped -- fascinating.,2,10,1,1,3
2772,67,Finance,Just published a new post on Finance!,0,9,15,1,1
2773,460,Politics,Hot take on Politics -- long thread incoming.,5,3,2,2,0
2774,180,Health,Cannot believe what is happening in Health.,9,2,1,5,3
2775,40,Fashion,Hot take on Fashion -- long thread incoming.,3,12,6,2,3
2776,21,Health,Excited about the latest developments in Health.,2,2,0,2,2
2777,100,Music,This Music trend is changing everything.,2,3,1,1,0
2778,52,Sports,This Sports trend is changing everything.,0,24,2,2,0
2779,13,Travel,Big news in the Travel world today!,0,7,0,5,2
2780,13,Health,Cannot believe what is happening in Health.,13,11,0,2,3
2781,178,Fashion,New research on Fashion just dropped -- fascinating.,2,9,0,2,2
2782,27,Travel,My experience with Travel so far this month.,2,9,2,0,3
2783,389,Health,Cannot believe what is happening in Health.,0,24,0,4,0
2784,342,Travel,My experience with Travel so far this month.,4,4,5,4,0
2785,496,Sports,Cannot believe what is happening in Sports.,7,4,1,2,3
2786,375,Music,What do you think about Music? Let me know.,0,3,1,1,1
2787,48,Fashion,Cannot believe what is happening in Fashion.,0,10,0,2,3
2788,113,AI,Just published a new post on AI!,0,7,0,2,0
2789,489,Sports,Big news in the Sports world today!,1,28,0,3,1
2790,214,Sports,Cannot believe what is happening in Sports.,3,4,4,4,2
2791,470,Tech,Just published a new post on Tech!,4,6,1,0,1
2792,440,AI,Hot take on AI -- long thread incoming.,4,0,1,5,3
2793,403,Politics,Big news in the Politics world today!,4,23,0,3,1
2794,474,Health,Excited about the latest developments in Health.,8,0,3,0,3
2795,416,Gaming,My experience with Gaming so far this month.,12,23,0,5,2
2796,436,Health,Hot take on Health -- long thread incoming.,4,12,6,4,2
2797,324,Gaming,This Gaming trend is changing everything.,8,7,5,1,2
2798,413,Fashion,Big news in the Fashion world today!,0,8,1,1,0
2799,223,Health,Hot take on Health -- long thread incoming.,4,11,2,2,2
2800,256,Finance,Just published a new post on Finance!,11,3,0,4,2
2801,411,Music,Excited about the latest developments in Music.,0,27,2,1,1
2802,433,Tech,Big news in the Tech world today!,1,2,1,3,1
2803,475,Politics,This Politics trend is changing everything.,1,27,1,4,2
2804,212,Finance,Cannot believe what is happening in Finance.,3,7,0,4,2
2805,154,Politics,Big news in the Politics world today!,2,14,2,1,3
2806,486,Politics,New research on Politics just dropped -- fascinating.,1,8,4,0,3
2807,208,Finance,What do you think about Finance? Let me know.,0,5,1,3,3
2808,16,Gaming,New research on Gaming just dropped -- fascinating.,0,16,3,0,2
2809,121,Health,Sharing my Health predictions for this year.,5,5,0,3,1
2810,208,Finance,Big news in the Finance world today!,0,12,1,2,1
2811,313,Sports,New research on Sports just dropped -- fascinating.,3,3,0,1,2
2812,304,Finance,Excited about the latest developments in Finance.,2,25,2,0,0
2813,43,AI,What do you think about AI? Let me know.,0,8,0,4,3
2814,253,Politics,What do you think about Politics? Let me know.,5,6,3,0,0
2815,242,Sports,Just published a new post on Sports!,0,27,1,1,2
2816,432,Gaming,New research on Gaming just dropped -- fascinating.,3,24,0,5,0
2817,21,Sports,Hot take on Sports -- long thread incoming.,0,4,0,2,0
2818,20,Fashion,Excited about the latest developments in Fashion.,3,17,0,0,0
2819,421,Tech,What do you think about Tech? Let me know.,1,10,2,3,3
2820,56,Music,My experience with Music so far this month.,6,15,1,2,0
2821,426,Fashion,Hot take on Fashion -- long thread incoming.,7,12,1,1,0
2822,237,Fashion,Hot take on Fashion -- long thread incoming.,1,17,1,1,0
2823,255,Fashion,Big news in the Fashion world today!,1,12,0,5,2
2824,17,Finance,New research on Finance just dropped -- fascinating.,11,15,6,5,1
2825,356,Health,Sharing my Health predictions for this year.,1,21,1,2,2
2826,151,Finance,Cannot believe what is happening in Finance.,9,23,1,1,2
2827,342,Gaming,Big news in the Gaming world today!,2,29,0,1,3
2828,77,Sports,Just published a new post on Sports!,1,4,2,0,0
2829,301,Politics,What do you think about Politics? Let me know.,3,4,5,0,3
2830,65,Sports,Excited about the latest developments in Sports.,0,13,1,2,2
2831,353,Gaming,My experience with Gaming so far this month.,3,6,2,1,3
2832,223,Finance,Excited about the latest developments in Finance.,0,10,0,5,2
2833,480,Tech,Sharing my Tech predictions for this year.,3,16,0,5,0
2834,187,Sports,Cannot believe what is happening in Sports.,3,20,0,1,2
2835,34,AI,Just published a new post on AI!,9,13,1,2,3
2836,96,Health,Sharing my Health predictions for this year.,3,9,1,5,3
2837,402,Gaming,Sharing my Gaming predictions for this year.,3,16,1,1,2
2838,382,Finance,New research on Finance just dropped -- fascinating.,6,0,0,4,1
2839,4,Sports,Hot take on Sports -- long thread incoming.,4,4,2,3,0
2840,250,Gaming,What do you think about Gaming? Let me know.,12,7,0,0,1
2841,123,Travel,My experience with Travel so far this month.,2,8,0,3,2
2842,465,Tech,What do you think about Tech? Let me know.,4,31,1,3,0
2843,395,AI,New research on AI just dropped -- fascinating.,5,7,0,5,2
2844,410,Fashion,New research on Fashion just dropped -- fascinating.,7,12,2,2,0
2845,54,Health,This Health trend is changing everything.,3,5,0,1,1
2846,76,Gaming,This Gaming trend is changing everything.,4,10,0,2,3
2847,456,Travel,My experience with Travel so far this month.,0,9,0,4,1
2848,223,AI,Sharing my AI predictions for this year.,0,24,0,5,2
2849,276,Health,Just published a new post on Health!,0,16,0,2,2
2850,10,Finance,My experience with Finance so far this month.,1,13,0,5,0
2851,243,Finance,Sharing my Finance predictions for this year.,7,13,9,4,1
2852,473,Gaming,My experience with Gaming so far this month.,1,27,1,1,3
2853,136,Music,Just published a new post on Music!,1,17,1,1,2
2854,203,Music,Just published a new post on Music!,0,15,2,4,1
2855,21,Tech,Sharing my Tech predictions for this year.,6,11,6,1,3
2856,2,Finance,Just published a new post on Finance!,6,5,0,0,2
2857,275,Travel,Cannot believe what is happening in Travel.,0,3,0,0,2
2858,394,Fashion,Just published a new post on Fashion!,6,19,1,3,1
2859,274,Travel,Hot take on Travel -- long thread incoming.,3,10,3,0,1
2860,474,Finance,This Finance trend is changing everything.,5,0,1,5,2
2861,91,Travel,Big news in the Travel world today!,5,4,2,0,3
2862,41,Gaming,Big news in the Gaming world today!,5,0,6,3,0
2863,51,Sports,Hot take on Sports -- long thread incoming.,8,5,7,1,2
2864,344,Music,Cannot believe what is happening in Music.,0,41,3,1,3
2865,105,Sports,New research on Sports just dropped -- fascinating.,2,17,1,0,2
2866,159,Travel,This Travel trend is changing everything.,0,9,2,5,0
2867,40,Sports,Excited about the latest developments in Sports.,1,16,4,0,1
2868,34,Music,What do you think about Music? Let me know.,5,6,4,0,3
2869,173,Politics,This Politics trend is changing everything.,0,2,0,4,3
2870,262,Politics,Sharing my Politics predictions for this year.,10,7,0,5,2
2871,403,Politics,New research on Politics just dropped -- fascinating.,5,15,0,0,2
2872,91,Finance,Big news in the Finance world today!,9,10,6,4,2
2873,372,AI,My experience with AI so far this month.,3,1,0,0,0
2874,84,Sports,New research on Sports just dropped -- fascinating.,0,12,0,1,1
2875,246,Gaming,Just published a new post on Gaming!,3,29,4,2,3
2876,406,Finance,Excited about the latest developments in Finance.,25,4,2,4,3
2877,109,Sports,Big news in the Sports world today!,2,8,0,4,3
2878,397,Fashion,Excited about the latest developments in Fashion.,8,10,0,5,1
2879,428,Health,This Health trend is changing everything.,2,5,1,3,3
2880,165,Gaming,Big news in the Gaming world today!,5,2,3,0,0
2881,232,Tech,Just published a new post on Tech!,17,6,2,4,2
2882,9,Gaming,New research on Gaming just dropped -- fascinating.,2,2,2,3,0
2883,497,Gaming,Sharing my Gaming predictions for this year.,0,10,0,0,1
2884,432,Politics,My experience with Politics so far this month.,6,23,3,4,0
2885,304,Sports,Sharing my Sports predictions for this year.,15,21,0,3,2
2886,62,Fashion,Just published a new post on Fashion!,0,10,0,5,2
2887,126,Music,This Music trend is changing everything.,6,2,5,3,2
2888,20,Politics,Just published a new post on Politics!,6,7,2,2,1
2889,357,Music,Cannot believe what is happening in Music.,7,7,1,1,2
2890,175,Finance,Excited about the latest developments in Finance.,11,23,4,4,2
2891,39,Health,Hot take on Health -- long thread incoming.,12,11,0,5,2
2892,209,AI,Just published a new post on AI!,6,3,3,2,2
2893,95,Politics,What do you think about Politics? Let me know.,6,1,0,4,0
2894,186,Politics,Excited about the latest developments in Politics.,3,8,3,2,2
2895,163,Politics,What do you think about Politics? Let me know.,2,18,1,4,1
2896,299,Politics,Big news in the Politics world today!,1,3,1,0,2
2897,160,Travel,This Travel trend is changing everything.,2,14,2,0,2
2898,465,Travel,Hot take on Travel -- long thread incoming.,12,4,0,0,3
2899,386,AI,Hot take on AI -- long thread incoming.,6,6,2,3,0
2900,337,Gaming,Hot take on Gaming -- long thread incoming.,7,13,0,5,0
2901,71,Politics,Excited about the latest developments in Politics.,12,3,4,4,0
2902,55,Health,Just published a new post on Health!,5,20,0,3,2
2903,208,Travel,Excited about the latest developments in Travel.,1,12,1,2,1
